EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,SatisfactionID,SatisfactionLevel,SatisfactionID_Job,SatisfactionLevel_Job,SatisfactionID_Rel,SatisfactionLevel_Rel,RatingID,RatingLevel,RatingID_Manager,RatingLevel_Manager
A590-DF69,Cortney,Wann,Female,28,Some Travel,Technology,24,CA,Mixed or multiple ethnic groups,3,Computer Science,Software Engineer,Married,71553,1,No,2015-12-30,No,7,6,6,0,3,Bachelors ,PR3777,3/11/2020,3.0,3.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,Neutral,3.0,Neutral,3.0,Neutral,5.0,Above and Beyond,4.0,Exceeds Expectation 
A590-DF69,Cortney,Wann,Female,28,Some Travel,Technology,24,CA,Mixed or multiple ethnic groups,3,Computer Science,Software Engineer,Married,71553,1,No,2015-12-30,No,7,6,6,0,3,Bachelors ,PR990,3/12/2016,5.0,5.0,4.0,2.0,2.0,5.0,4.0,3.0,5.0,Very Satisfied,5.0,Very Satisfied,4.0,Satisfied ,4.0,Exceeds Expectation ,3.0,Meets Expectation
B679-F7C9,Hillard,Ell,Male,29,Some Travel,Technology,36,NY,Black or African American,5,Business Studies,Software Engineer,Single,113448,0,Yes,2015-12-31,No,7,0,4,1,5,Doctorate,PR2635,11/7/2018,5.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,5.0,Very Satisfied,4.0,Satisfied ,2.0,Dissatisfied,3.0,Meets Expectation,3.0,Meets Expectation
B679-F7C9,Hillard,Ell,Male,29,Some Travel,Technology,36,NY,Black or African American,5,Business Studies,Software Engineer,Single,113448,0,Yes,2015-12-31,No,7,0,4,1,5,Doctorate,PR3456,11/7/2019,3.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,3.0,Neutral,2.0,Dissatisfied,4.0,Satisfied ,4.0,Exceeds Expectation ,3.0,Meets Expectation
B679-F7C9,Hillard,Ell,Male,29,Some Travel,Technology,36,NY,Black or African American,5,Business Studies,Software Engineer,Single,113448,0,Yes,2015-12-31,No,7,0,4,1,5,Doctorate,PR4400,11/6/2020,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,Very Satisfied,4.0,Satisfied ,4.0,Satisfied ,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
B679-F7C9,Hillard,Ell,Male,29,Some Travel,Technology,36,NY,Black or African American,5,Business Studies,Software Engineer,Single,113448,0,Yes,2015-12-31,No,7,0,4,1,5,Doctorate,PR5441,11/6/2021,4.0,5.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,Satisfied ,5.0,Very Satisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
B679-F7C9,Hillard,Ell,Male,29,Some Travel,Technology,36,NY,Black or African American,5,Business Studies,Software Engineer,Single,113448,0,Yes,2015-12-31,No,7,0,4,1,5,Doctorate,PR6554,11/6/2022,3.0,2.0,5.0,2.0,1.0,4.0,4.0,3.0,3.0,Neutral,2.0,Dissatisfied,5.0,Very Satisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
1B4A-5D80,April,Carstairs,Female,26,Some Travel,Technology,37,CA,American Indian or Alaska Native,4,Information Systems,Analytics Manager,Married,107863,2,Yes,2016-01-03,No,6,3,6,0,4,Masters ,PR2687,12/7/2018,5.0,5.0,4.0,3.0,1.0,5.0,4.0,4.0,5.0,Very Satisfied,5.0,Very Satisfied,4.0,Satisfied ,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
1B4A-5D80,April,Carstairs,Female,26,Some Travel,Technology,37,CA,American Indian or Alaska Native,4,Information Systems,Analytics Manager,Married,107863,2,Yes,2016-01-03,No,6,3,6,0,4,Masters ,PR3515,12/7/2019,5.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,Very Satisfied,5.0,Very Satisfied,5.0,Very Satisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
1B4A-5D80,April,Carstairs,Female,26,Some Travel,Technology,37,CA,American Indian or Alaska Native,4,Information Systems,Analytics Manager,Married,107863,2,Yes,2016-01-03,No,6,3,6,0,4,Masters ,PR4466,12/6/2020,5.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,5.0,Above and Beyond,4.0,Exceeds Expectation 
1B4A-5D80,April,Carstairs,Female,26,Some Travel,Technology,37,CA,American Indian or Alaska Native,4,Information Systems,Analytics Manager,Married,107863,2,Yes,2016-01-03,No,6,3,6,0,4,Masters ,PR5512,12/6/2021,3.0,2.0,4.0,3.0,0.0,2.0,3.0,2.0,3.0,Neutral,2.0,Dissatisfied,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
1B4A-5D80,April,Carstairs,Female,26,Some Travel,Technology,37,CA,American Indian or Alaska Native,4,Information Systems,Analytics Manager,Married,107863,2,Yes,2016-01-03,No,6,3,6,0,4,Masters ,PR6636,12/6/2022,4.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,Satisfied ,5.0,Very Satisfied,4.0,Satisfied ,3.0,Meets Expectation,3.0,Meets Expectation
BAB4-3AC8,Trudey,Doulton,Female,25,No Travel ,Technology,24,IL,Black or African American,4,Computer Science,Software Engineer,Married,44146,3,No,2016-01-08,No,6,1,1,3,4,Masters ,PR1927,11/8/2017,3.0,2.0,5.0,2.0,1.0,3.0,4.0,4.0,3.0,Neutral,2.0,Dissatisfied,5.0,Very Satisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
BAB4-3AC8,Trudey,Doulton,Female,25,No Travel ,Technology,24,IL,Black or African American,4,Computer Science,Software Engineer,Married,44146,3,No,2016-01-08,No,6,1,1,3,4,Masters ,PR2638,11/8/2018,4.0,5.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,Satisfied ,5.0,Very Satisfied,3.0,Neutral,5.0,Above and Beyond,5.0,Above and Beyond
BAB4-3AC8,Trudey,Doulton,Female,25,No Travel ,Technology,24,IL,Black or African American,4,Computer Science,Software Engineer,Married,44146,3,No,2016-01-08,No,6,1,1,3,4,Masters ,PR3459,11/8/2019,5.0,5.0,3.0,1.0,2.0,3.0,5.0,5.0,5.0,Very Satisfied,5.0,Very Satisfied,3.0,Neutral,5.0,Above and Beyond,5.0,Above and Beyond
BAB4-3AC8,Trudey,Doulton,Female,25,No Travel ,Technology,24,IL,Black or African American,4,Computer Science,Software Engineer,Married,44146,3,No,2016-01-08,No,6,1,1,3,4,Masters ,PR4403,11/7/2020,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,Neutral,4.0,Satisfied ,4.0,Satisfied ,4.0,Exceeds Expectation ,3.0,Meets Expectation
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR1473,2/12/2017,4.0,2.0,5.0,1.0,0.0,3.0,3.0,2.0,4.0,Satisfied ,2.0,Dissatisfied,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR209,2/13/2014,5.0,4.0,4.0,1.0,3.0,5.0,4.0,3.0,5.0,Very Satisfied,4.0,Satisfied ,4.0,Satisfied ,4.0,Exceeds Expectation ,3.0,Meets Expectation
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR2108,2/12/2018,5.0,3.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,Very Satisfied,3.0,Neutral,4.0,Satisfied ,5.0,Above and Beyond,5.0,Above and Beyond
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR2839,2/12/2019,3.0,5.0,5.0,1.0,3.0,3.0,4.0,4.0,3.0,Neutral,5.0,Very Satisfied,5.0,Very Satisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR3692,2/12/2020,5.0,5.0,2.0,1.0,1.0,3.0,5.0,4.0,5.0,Very Satisfied,5.0,Very Satisfied,2.0,Dissatisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR4664,2/11/2021,5.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,5.0,Very Satisfied,2.0,Dissatisfied,2.0,Dissatisfied,5.0,Above and Beyond,5.0,Above and Beyond
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR48,2/13/2013,4.0,3.0,4.0,1.0,0.0,4.0,3.0,2.0,4.0,Satisfied ,3.0,Neutral,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR509,2/13/2015,3.0,5.0,5.0,2.0,2.0,5.0,4.0,4.0,3.0,Neutral,5.0,Very Satisfied,5.0,Very Satisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR5727,2/11/2022,5.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR931,2/13/2016,5.0,3.0,2.0,1.0,1.0,2.0,4.0,4.0,5.0,Very Satisfied,3.0,Neutral,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
B24C-18BF,Timothy,Plewright,Male,26,No Travel ,Sales,5,CA,White,2,Marketing,Sales Executive,Married,93170,1,No,2016-01-10,No,6,3,6,1,2,High School ,PR1821,8/15/2017,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,Neutral,5.0,Very Satisfied,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
B24C-18BF,Timothy,Plewright,Male,26,No Travel ,Sales,5,CA,White,2,Marketing,Sales Executive,Married,93170,1,No,2016-01-10,No,6,3,6,1,2,High School ,PR2505,8/15/2018,5.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,5.0,Very Satisfied,4.0,Satisfied ,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
B24C-18BF,Timothy,Plewright,Male,26,No Travel ,Sales,5,CA,White,2,Marketing,Sales Executive,Married,93170,1,No,2016-01-10,No,6,3,6,1,2,High School ,PR3301,8/15/2019,4.0,4.0,3.0,1.0,0.0,5.0,3.0,3.0,4.0,Satisfied ,4.0,Satisfied ,3.0,Neutral,3.0,Meets Expectation,3.0,Meets Expectation
B24C-18BF,Timothy,Plewright,Male,26,No Travel ,Sales,5,CA,White,2,Marketing,Sales Executive,Married,93170,1,No,2016-01-10,No,6,3,6,1,2,High School ,PR4218,8/14/2020,3.0,5.0,2.0,3.0,0.0,3.0,4.0,4.0,3.0,Neutral,5.0,Very Satisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR1515,3/3/2017,3.0,2.0,2.0,3.0,0.0,5.0,4.0,4.0,3.0,Neutral,2.0,Dissatisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR2156,3/3/2018,4.0,5.0,5.0,1.0,0.0,2.0,3.0,2.0,4.0,Satisfied ,5.0,Very Satisfied,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR235,3/4/2014,4.0,4.0,4.0,1.0,0.0,2.0,3.0,3.0,4.0,Satisfied ,4.0,Satisfied ,4.0,Satisfied ,3.0,Meets Expectation,3.0,Meets Expectation
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR2891,3/3/2019,4.0,5.0,2.0,1.0,2.0,5.0,4.0,3.0,4.0,Satisfied ,5.0,Very Satisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR3745,3/2/2020,4.0,2.0,2.0,3.0,1.0,5.0,3.0,2.0,4.0,Satisfied ,2.0,Dissatisfied,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR4724,3/2/2021,3.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,Neutral,2.0,Dissatisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR541,3/4/2015,5.0,5.0,2.0,3.0,1.0,3.0,4.0,3.0,5.0,Very Satisfied,5.0,Very Satisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR5791,3/2/2022,5.0,5.0,2.0,3.0,0.0,2.0,5.0,4.0,5.0,Very Satisfied,5.0,Very Satisfied,2.0,Dissatisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR70,3/4/2013,5.0,3.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,Very Satisfied,3.0,Neutral,2.0,Dissatisfied,5.0,Above and Beyond,5.0,Above and Beyond
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR970,3/3/2016,3.0,4.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,Neutral,4.0,Satisfied ,3.0,Neutral,4.0,Exceeds Expectation ,3.0,Meets Expectation
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR1418,1/18/2017,5.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,Very Satisfied,4.0,Satisfied ,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR179,1/19/2014,4.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,Satisfied ,3.0,Neutral,2.0,Dissatisfied,3.0,Meets Expectation,3.0,Meets Expectation
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR2048,1/18/2018,3.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,Neutral,4.0,Satisfied ,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR25,1/19/2013,3.0,5.0,3.0,2.0,1.0,4.0,5.0,5.0,3.0,Neutral,5.0,Very Satisfied,3.0,Neutral,5.0,Above and Beyond,5.0,Above and Beyond
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR2773,1/18/2019,4.0,4.0,2.0,2.0,0.0,4.0,4.0,3.0,4.0,Satisfied ,4.0,Satisfied ,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR3619,1/18/2020,3.0,5.0,5.0,1.0,0.0,3.0,5.0,5.0,3.0,Neutral,5.0,Very Satisfied,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR4587,1/17/2021,1.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,Very Dissatisfied,2.0,Dissatisfied,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR472,1/19/2015,4.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,Satisfied ,2.0,Dissatisfied,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR5647,1/17/2022,3.0,3.0,5.0,1.0,2.0,4.0,5.0,4.0,3.0,Neutral,3.0,Neutral,5.0,Very Satisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
EB8F-204D,Ingram,Franciskiewicz,Male,26,Some Travel,Technology,5,CA,White,3,Other,Data Scientist,Divorced,49045,1,No,2016-01-13,Yes,1,0,0,0,3,Bachelors ,PR885,1/19/2016,4.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,Satisfied ,4.0,Satisfied ,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
8A5B-3D6E,Konstanze,Scrammage,Female,24,Some Travel,Sales,25,NY,Mixed or multiple ethnic groups,1,Marketing,Sales Executive,Divorced,105383,2,Yes,2016-01-14,No,6,6,6,5,1,No Formal Qualifications,PR1544,3/15/2017,3.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,Neutral,2.0,Dissatisfied,1.0,Very Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
8A5B-3D6E,Konstanze,Scrammage,Female,24,Some Travel,Sales,25,NY,Mixed or multiple ethnic groups,1,Marketing,Sales Executive,Divorced,105383,2,Yes,2016-01-14,No,6,6,6,5,1,No Formal Qualifications,PR2189,3/15/2018,4.0,4.0,2.0,2.0,3.0,5.0,3.0,2.0,4.0,Satisfied ,4.0,Satisfied ,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
8A5B-3D6E,Konstanze,Scrammage,Female,24,Some Travel,Sales,25,NY,Mixed or multiple ethnic groups,1,Marketing,Sales Executive,Divorced,105383,2,Yes,2016-01-14,No,6,6,6,5,1,No Formal Qualifications,PR565,3/16/2015,3.0,3.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,Neutral,3.0,Neutral,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
8A5B-3D6E,Konstanze,Scrammage,Female,24,Some Travel,Sales,25,NY,Mixed or multiple ethnic groups,1,Marketing,Sales Executive,Divorced,105383,2,Yes,2016-01-14,No,6,6,6,5,1,No Formal Qualifications,PR998,3/15/2016,5.0,2.0,5.0,2.0,2.0,4.0,3.0,3.0,5.0,Very Satisfied,2.0,Dissatisfied,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
46D6-CA7A,Vanya,Gittoes,Male,27,Frequent Traveller,Technology,16,CA,Mixed or multiple ethnic groups,4,Information Systems,Senior Software Engineer,Single,75275,0,No,2016-01-19,No,6,4,5,5,4,Masters ,PR1859,9/23/2017,3.0,3.0,5.0,1.0,0.0,4.0,4.0,3.0,3.0,Neutral,3.0,Neutral,5.0,Very Satisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
46D6-CA7A,Vanya,Gittoes,Male,27,Frequent Traveller,Technology,16,CA,Mixed or multiple ethnic groups,4,Information Systems,Senior Software Engineer,Single,75275,0,No,2016-01-19,No,6,4,5,5,4,Masters ,PR2557,9/23/2018,5.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,5.0,Very Satisfied,3.0,Neutral,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
46D6-CA7A,Vanya,Gittoes,Male,27,Frequent Traveller,Technology,16,CA,Mixed or multiple ethnic groups,4,Information Systems,Senior Software Engineer,Single,75275,0,No,2016-01-19,No,6,4,5,5,4,Masters ,PR3367,9/23/2019,3.0,2.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,Neutral,2.0,Dissatisfied,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
46D6-CA7A,Vanya,Gittoes,Male,27,Frequent Traveller,Technology,16,CA,Mixed or multiple ethnic groups,4,Information Systems,Senior Software Engineer,Single,75275,0,No,2016-01-19,No,6,4,5,5,4,Masters ,PR4298,9/22/2020,3.0,3.0,2.0,1.0,0.0,2.0,4.0,3.0,3.0,Neutral,3.0,Neutral,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
5060-A677,Zebulen,Rubrow,Male,26,Frequent Traveller,Technology,45,CA,Mixed or multiple ethnic groups,3,Information Systems,Machine Learning Engineer,Divorced,108865,2,No,2016-01-21,Yes,1,0,0,1,3,Bachelors ,PR1119,5/19/2016,5.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,5.0,Above and Beyond,5.0,Above and Beyond
5060-A677,Zebulen,Rubrow,Male,26,Frequent Traveller,Technology,45,CA,Mixed or multiple ethnic groups,3,Information Systems,Machine Learning Engineer,Divorced,108865,2,No,2016-01-21,Yes,1,0,0,1,3,Bachelors ,PR143,5/20/2013,4.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,Satisfied ,2.0,Dissatisfied,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
5060-A677,Zebulen,Rubrow,Male,26,Frequent Traveller,Technology,45,CA,Mixed or multiple ethnic groups,3,Information Systems,Machine Learning Engineer,Divorced,108865,2,No,2016-01-21,Yes,1,0,0,1,3,Bachelors ,PR1674,5/19/2017,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,Neutral,2.0,Dissatisfied,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
5060-A677,Zebulen,Rubrow,Male,26,Frequent Traveller,Technology,45,CA,Mixed or multiple ethnic groups,3,Information Systems,Machine Learning Engineer,Divorced,108865,2,No,2016-01-21,Yes,1,0,0,1,3,Bachelors ,PR2335,5/19/2018,5.0,2.0,5.0,2.0,0.0,3.0,4.0,4.0,5.0,Very Satisfied,2.0,Dissatisfied,5.0,Very Satisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
5060-A677,Zebulen,Rubrow,Male,26,Frequent Traveller,Technology,45,CA,Mixed or multiple ethnic groups,3,Information Systems,Machine Learning Engineer,Divorced,108865,2,No,2016-01-21,Yes,1,0,0,1,3,Bachelors ,PR3095,5/19/2019,5.0,3.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,Very Satisfied,3.0,Neutral,2.0,Dissatisfied,5.0,Above and Beyond,5.0,Above and Beyond
5060-A677,Zebulen,Rubrow,Male,26,Frequent Traveller,Technology,45,CA,Mixed or multiple ethnic groups,3,Information Systems,Machine Learning Engineer,Divorced,108865,2,No,2016-01-21,Yes,1,0,0,1,3,Bachelors ,PR338,5/20/2014,4.0,2.0,2.0,1.0,0.0,3.0,4.0,3.0,4.0,Satisfied ,2.0,Dissatisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
5060-A677,Zebulen,Rubrow,Male,26,Frequent Traveller,Technology,45,CA,Mixed or multiple ethnic groups,3,Information Systems,Machine Learning Engineer,Divorced,108865,2,No,2016-01-21,Yes,1,0,0,1,3,Bachelors ,PR3983,5/18/2020,3.0,4.0,3.0,3.0,1.0,3.0,5.0,5.0,3.0,Neutral,4.0,Satisfied ,3.0,Neutral,5.0,Above and Beyond,5.0,Above and Beyond
5060-A677,Zebulen,Rubrow,Male,26,Frequent Traveller,Technology,45,CA,Mixed or multiple ethnic groups,3,Information Systems,Machine Learning Engineer,Divorced,108865,2,No,2016-01-21,Yes,1,0,0,1,3,Bachelors ,PR4982,5/18/2021,3.0,4.0,5.0,2.0,0.0,5.0,3.0,3.0,3.0,Neutral,4.0,Satisfied ,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
